8.1138e-05,0.00022805,0.00038869,0.00054171,0.00072247,6.3327e-05,0.00019,0.00032193,0.00044849,0.00059845,5.6648e-05,0.000149,0.0002583,0.00035996,0.00047899,3.5687e-05,9.9607e-05,0.00017226,0.00024059,0.0003176,2.2513e-05,6.152e-05,0.00010559,0.00014862,0.00019731,1.2821e-05,3.675e-05,6.3423e-05,8.7965e-05,0.00011713
7.9411e-05,0.00023062,0.00039035,0.00054453,0.00072413,5.9094e-05,0.00019249,0.00032168,0.00044962,0.00059661,5.5009e-05,0.00014928,0.00025866,0.00035975,0.00047938,3.5774e-05,9.9859e-05,0.00017105,0.0002392,0.00031666,2.3494e-05,6.1929e-05,0.00010636,0.00014896,0.00019722,1.2648e-05,3.6865e-05,6.3902e-05,8.8934e-05,0.00011714
7.6774e-05,0.00023044,0.0003933,0.00054606,0.00072269,5.5886e-05,0.00019164,0.0003216,0.00044929,0.0005974,5.5016e-05,0.00014948,0.00025865,0.00036005,0.00048141,3.598e-05,9.9747e-05,0.0001708,0.00023925,0.00031742,2.297e-05,6.2062e-05,0.00010699,0.00015001,0.00019758,1.2981e-05,3.6903e-05,6.337e-05,8.8293e-05,0.00011738
7.5985e-05,0.00022839,0.00039759,0.00055032,0.00071861,5.7718e-05,0.00019033,0.00032322,0.0004502,0.00059516,5.4041e-05,0.00014942,0.00025732,0.0003586,0.00048064,3.6233e-05,9.9678e-05,0.00017039,0.00023915,0.00031591,2.1667e-05,6.1941e-05,0.00010576,0.00014941,0.0001978,1.3854e-05,3.6551e-05,6.3483e-05,8.9605e-05,0.0001172
7.768e-05,0.00023004,0.00039369,0.0005484,0.00072386,5.6262e-05,0.0001894,0.00032588,0.00045025,0.00059565,5.3994e-05,0.00014997,0.00025673,0.00035812,0.00048122,3.7262e-05,9.9484e-05,0.00017048,0.00023925,0.00031588,2.0444e-05,6.1929e-05,0.00010611,0.00014979,0.00019921,1.4957e-05,3.6554e-05,6.3316e-05,8.9796e-05,0.00011718
8.0067e-05,0.00023158,0.00038923,0.00054466,0.00072683,6.2441e-05,0.00018849,0.00032622,0.00044986,0.0005976,5.4014e-05,0.00015068,0.00025756,0.00035916,0.00048291,3.6076e-05,9.9775e-05,0.00017114,0.00024001,0.00031705,2.0581e-05,6.1703e-05,0.000107,0.00015077,0.00019952,1.5576e-05,3.6694e-05,6.3629e-05,9.0275e-05,0.00011728
7.9448e-05,0.00023034,0.00038632,0.0005419,0.000723,7.0461e-05,0.00018763,0.00032841,0.00045105,0.00059713,5.4959e-05,0.00015056,0.00025793,0.00035979,0.00048313,3.6137e-05,0.00010012,0.00017185,0.00024012,0.000318,2.1513e-05,6.0966e-05,0.00010645,0.00014987,0.000199,1.5196e-05,3.6685e-05,6.368e-05,9.1214e-05,0.00011761
8.7754e-05,0.00023078,0.00039447,0.00055094,0.00073343,7.6559e-05,0.00018812,0.0003269,0.00045311,0.00060059,5.5419e-05,0.0001502,0.00025999,0.00036192,0.00048227,3.8193e-05,0.0001001,0.00017369,0.00024223,0.00031885,2.3008e-05,6.038e-05,0.00010909,0.00015228,0.00019831,1.4594e-05,3.6486e-05,6.3878e-05,9.1282e-05,0.0001173
8.7025e-05,0.00022918,0.00039884,0.00055617,0.00073677,7.9792e-05,0.00019074,0.00032485,0.00045324,0.00060582,5.5416e-05,0.00015083,0.00026137,0.00036356,0.00048368,3.8461e-05,0.00010011,0.00017447,0.00024257,0.00032001,2.444e-05,6.0903e-05,0.00010866,0.00015115,0.00019785,1.3402e-05,3.6554e-05,6.4371e-05,9.1573e-05,0.0001182
9.3023e-05,0.00022782,0.00040119,0.00055917,0.00074316,7.5123e-05,0.00019388,0.00032327,0.00045411,0.00061091,5.7364e-05,0.00015151,0.00026105,0.00036394,0.0004843,3.917e-05,0.00010027,0.0001745,0.00024205,0.00031984,2.3944e-05,6.1223e-05,0.00010791,0.00015093,0.00019969,1.2715e-05,3.6998e-05,6.4112e-05,9.0949e-05,0.00011881
9.491e-05,0.00022433,0.00041066,0.00056795,0.00074593,6.697e-05,0.00019333,0.00032748,0.00045723,0.00061292,5.7773e-05,0.0001514,0.00025986,0.00036269,0.0004822,3.8923e-05,0.00010039,0.00017455,0.0002421,0.00031967,2.3282e-05,6.2744e-05,0.0001083,0.00015196,0.00020057,1.3374e-05,3.7258e-05,6.4952e-05,9.1812e-05,0.00011944
9.8447e-05,0.00022307,0.00040912,0.00056221,0.00074222,6.5651e-05,0.00018864,0.00032971,0.00045718,0.00061013,5.7069e-05,0.0001508,0.00025966,0.00036277,0.00048403,3.8896e-05,0.0001004,0.00017277,0.00024036,0.00031948,2.3383e-05,6.3375e-05,0.00010945,0.00015095,0.00020081,1.4031e-05,3.7122e-05,6.5114e-05,9.1285e-05,0.00011833
9.5636e-05,0.00022374,0.00040237,0.00055464,0.00073943,7.4044e-05,0.00018406,0.00033226,0.00045827,0.00060884,5.6413e-05,0.00015044,0.00025926,0.00036176,0.0004845,3.9434e-05,0.00010048,0.00017172,0.00023895,0.00031817,2.3826e-05,6.2616e-05,0.00011052,0.00015071,0.00019832,1.48e-05,3.6587e-05,6.4609e-05,9.0318e-05,0.0001176
8.7988e-05,0.00022587,0.00039708,0.00054847,0.00073556,7.6356e-05,0.00018507,0.00032854,0.00045619,0.00060528,5.6696e-05,0.00015026,0.00025875,0.00036092,0.00048536,3.9731e-05,9.9915e-05,0.00017097,0.0002392,0.00031661,2.4209e-05,6.1911e-05,0.00010973,0.00015018,0.00019677,1.5134e-05,3.6608e-05,6.4293e-05,8.9506e-05,0.00011775
8.8734e-05,0.0002268,0.00039671,0.00054667,0.00073233,7.2232e-05,0.00018745,0.00032503,0.00045306,0.00060344,5.7931e-05,0.00015026,0.00025805,0.00035967,0.00048203,3.8472e-05,9.9443e-05,0.00017243,0.00024003,0.00031705,2.296e-05,6.1444e-05,0.00010989,0.00015029,0.00019743,1.4835e-05,3.6598e-05,6.4183e-05,8.8605e-05,0.0001177
8.154e-05,0.00022851,0.00039214,0.00054286,0.0007293,6.5787e-05,0.00019028,0.00032403,0.00045091,0.00060336,5.7232e-05,0.00014983,0.00025793,0.00036005,0.00048025,3.7777e-05,9.8748e-05,0.00017277,0.00023969,0.00031741,2.3177e-05,6.1424e-05,0.00010866,0.00014871,0.00019797,1.4106e-05,3.6739e-05,6.4122e-05,8.8143e-05,0.00011863
8.1434e-05,0.00022856,0.00039507,0.0005473,0.00072923,5.8836e-05,0.00019167,0.00032061,0.00044718,0.0006011,5.6527e-05,0.00014984,0.00025785,0.00036058,0.0004817,3.637e-05,9.8559e-05,0.00017354,0.00023993,0.00031718,2.3867e-05,6.202e-05,0.00010795,0.00014983,0.00019791,1.3673e-05,3.6497e-05,6.4207e-05,8.7632e-05,0.00011875
8.3158e-05,0.00022678,0.00039584,0.00054887,0.00072872,5.4754e-05,0.0001914,0.00032323,0.00045009,0.00060353,5.6124e-05,0.00014951,0.00025757,0.00036024,0.00048238,3.6659e-05,9.8789e-05,0.00017238,0.00023968,0.0003181,2.4202e-05,6.2922e-05,0.00010843,0.00015019,0.00020067,1.2581e-05,3.6584e-05,6.4198e-05,8.743e-05,0.00011894
8.8075e-05,0.00022526,0.00039921,0.00055086,0.00072802,5.5878e-05,0.00019078,0.00032382,0.00045112,0.0006007,5.6291e-05,0.00014958,0.00025766,0.00036073,0.00048409,3.8236e-05,9.93e-05,0.00017184,0.00023929,0.00031872,2.3943e-05,6.2142e-05,0.00010836,0.00015002,0.00020022,1.294e-05,3.6804e-05,6.3997e-05,8.7436e-05,0.00011824
8.7534e-05,0.00022476,0.00039984,0.00055367,0.0007311,6.5287e-05,0.0001892,0.00032586,0.00045453,0.00060522,5.7402e-05,0.00015018,0.00025836,0.00036125,0.00048459,3.8237e-05,9.9389e-05,0.0001716,0.00023969,0.00031914,2.3739e-05,6.1854e-05,0.00010948,0.00015132,0.00019937,1.2974e-05,3.6871e-05,6.3358e-05,8.6692e-05,0.00011758
8.6957e-05,0.00022546,0.00039638,0.00055127,0.00073268,7.1318e-05,0.00019085,0.00032735,0.00045662,0.0006076,5.854e-05,0.00014996,0.00025828,0.00036117,0.00048654,3.844e-05,9.9422e-05,0.00017174,0.0002398,0.00031875,2.4754e-05,6.1697e-05,0.00010969,0.00015166,0.0001986,1.3534e-05,3.6756e-05,6.4071e-05,8.7913e-05,0.00011792
8.3934e-05,0.0002245,0.00039714,0.00055075,0.00073085,7.5633e-05,0.00019097,0.00032477,0.00045564,0.0006082,5.8081e-05,0.00014988,0.00025848,0.00036179,0.00048381,3.9073e-05,9.9212e-05,0.0001714,0.00023891,0.00031667,2.4e-05,6.1069e-05,0.00010846,0.00015058,0.0001975,1.4096e-05,3.6747e-05,6.3965e-05,8.8401e-05,0.00011839
8.5295e-05,0.00022213,0.00040374,0.00055704,0.00073349,7.5668e-05,0.00019155,0.00032494,0.000456,0.00060991,5.8121e-05,0.00014912,0.00025816,0.00036067,0.00048118,3.8472e-05,9.9505e-05,0.00017191,0.00023999,0.00031599,2.4135e-05,6.1713e-05,0.00010732,0.00014967,0.00019769,1.4063e-05,3.6665e-05,6.4417e-05,8.7607e-05,0.00011825
8.4206e-05,0.00022258,0.00040314,0.00055502,0.00073322,7.1223e-05,0.00018982,0.00032352,0.00045299,0.00060756,5.7157e-05,0.0001485,0.000258,0.00035969,0.00047952,3.883e-05,9.9255e-05,0.00017042,0.00023896,0.00031521,2.4134e-05,6.1745e-05,0.00010688,0.00015029,0.00019724,1.3582e-05,3.6417e-05,6.3634e-05,8.716e-05,0.00011819
8.2113e-05,0.00022209,0.00040099,0.00055026,0.00072232,6.808e-05,0.0001893,0.00032394,0.00045185,0.00060292,5.7002e-05,0.00014792,0.00025692,0.00035864,0.00047887,3.7245e-05,9.9054e-05,0.00017059,0.0002386,0.00031528,2.3756e-05,6.1206e-05,0.00010633,0.00014827,0.00019552,1.2866e-05,3.64e-05,6.3643e-05,8.7777e-05,0.00011737
8.0614e-05,0.00022404,0.00039808,0.00054675,0.0007273,6.048e-05,0.00018862,0.0003239,0.00045152,0.00060061,5.5755e-05,0.00014832,0.00025646,0.00035751,0.00047792,3.4995e-05,9.8429e-05,0.00017067,0.00023924,0.00031579,2.3977e-05,6.0769e-05,0.0001057,0.00014778,0.00019523,1.2709e-05,3.6443e-05,6.3189e-05,8.7294e-05,0.00011733
7.618e-05,0.00022643,0.00039236,0.00054189,0.00071813,5.6607e-05,0.00018769,0.00031994,0.00044658,0.00059571,5.5576e-05,0.00014835,0.00025547,0.00035667,0.00047804,3.3387e-05,9.8388e-05,0.00017007,0.00023812,0.00031571,2.3166e-05,6.0517e-05,0.00010523,0.00014796,0.00019615,1.2874e-05,3.6367e-05,6.2935e-05,8.6597e-05,0.00011628
7.8483e-05,0.00022669,0.00038812,0.00053836,0.00071595,5.6203e-05,0.00018755,0.00032126,0.0004474,0.00059355,5.5526e-05,0.00014842,0.00025433,0.00035511,0.00047732,3.4819e-05,9.7848e-05,0.00016962,0.00023784,0.0003154,2.242e-05,6.0461e-05,0.00010442,0.00014712,0.00019617,1.3418e-05,3.6157e-05,6.2609e-05,8.7647e-05,0.00011608
7.6451e-05,0.00022708,0.00038397,0.00053502,0.00071608,5.8245e-05,0.00018745,0.00032164,0.00044582,0.00058919,5.4965e-05,0.00014851,0.00025485,0.00035543,0.0004752,3.4127e-05,9.7715e-05,0.00016946,0.00023699,0.00031529,2.1851e-05,6.0356e-05,0.00010383,0.00014647,0.00019637,1.3883e-05,3.6147e-05,6.2751e-05,8.8028e-05,0.0001158
8.1133e-05,0.00022579,0.00038541,0.00053659,0.00071438,6.0266e-05,0.0001871,0.0003182,0.00044322,0.00058973,5.4114e-05,0.00014833,0.00025488,0.00035495,0.0004753,3.4839e-05,9.8083e-05,0.00016939,0.00023684,0.00031361,2.2302e-05,6.0162e-05,0.00010375,0.00014683,0.00019645,1.4048e-05,3.6032e-05,6.205e-05,8.7742e-05,0.00011542
7.6867e-05,0.00022509,0.00038678,0.00053809,0.00071276,6.3728e-05,0.00018895,0.00031853,0.00044379,0.00058871,5.2399e-05,0.00014786,0.00025444,0.00035441,0.00047542,3.3698e-05,9.8272e-05,0.00016912,0.00023644,0.00031286,2.1277e-05,6e-05,0.00010382,0.00014647,0.00019548,1.4243e-05,3.6031e-05,6.231e-05,8.8359e-05,0.00011579
7.9246e-05,0.00022658,0.00038412,0.0005352,0.00071116,6.2596e-05,0.00018851,0.00032052,0.00044539,0.00058585,5.2146e-05,0.00014738,0.00025455,0.00035484,0.00047655,3.4478e-05,9.8697e-05,0.00016819,0.0002357,0.00031312,2.0923e-05,6.0274e-05,0.00010413,0.00014658,0.00019509,1.3983e-05,3.5775e-05,6.2541e-05,8.8669e-05,0.00011538
7.7836e-05,0.00022662,0.00038188,0.00053387,0.00070932,6.5699e-05,0.00018876,0.00032015,0.00044447,0.00058439,5.3893e-05,0.00014726,0.00025388,0.00035436,0.0004749,3.577e-05,9.8054e-05,0.00016851,0.00023617,0.00031275,2.2603e-05,6.0576e-05,0.00010385,0.0001458,0.00019529,1.3095e-05,3.5418e-05,6.2507e-05,8.894e-05,0.00011551
7.5136e-05,0.00022587,0.00037991,0.00053346,0.00071,6.3881e-05,0.0001897,0.00031748,0.00044147,0.00058848,5.4734e-05,0.00014695,0.00025327,0.00035372,0.00047406,3.7003e-05,9.817e-05,0.00016836,0.00023554,0.00031173,2.2521e-05,6.0714e-05,0.00010404,0.0001465,0.00019479,1.2294e-05,3.5557e-05,6.1553e-05,8.7629e-05,0.00011581
8.2837e-05,0.00022601,0.0003831,0.00053663,0.00071543,6.2359e-05,0.00018955,0.00031502,0.00043936,0.00058477,5.4452e-05,0.00014695,0.00025351,0.00035404,0.00047563,3.6555e-05,9.7377e-05,0.00016893,0.00023672,0.00031102,2.2917e-05,6.0588e-05,0.00010422,0.00014751,0.00019574,1.2178e-05,3.5686e-05,6.1733e-05,8.8478e-05,0.00011562
8.5845e-05,0.00022527,0.00038191,0.00053491,0.0007109,6.2138e-05,0.00018763,0.00031733,0.00044071,0.0005879,5.4223e-05,0.000147,0.00025297,0.0003538,0.00047374,3.63e-05,9.7568e-05,0.0001694,0.00023673,0.0003108,2.334e-05,6.1015e-05,0.00010422,0.00014768,0.0001953,1.3295e-05,3.5615e-05,6.2241e-05,8.8544e-05,0.00011624
8.7502e-05,0.00022469,0.00038632,0.00053676,0.00071651,6.2997e-05,0.00018706,0.00031625,0.00044083,0.00059056,5.5345e-05,0.00014654,0.00025297,0.00035357,0.00047289,3.5461e-05,9.7487e-05,0.00016922,0.00023626,0.0003111,2.281e-05,6.1202e-05,0.00010496,0.00014701,0.0001946,1.3585e-05,3.5674e-05,6.2036e-05,8.8565e-05,0.00011623
8.8069e-05,0.00022515,0.0003935,0.00054258,0.00071793,6.036e-05,0.0001879,0.00031728,0.00044202,0.00059191,5.5306e-05,0.00014648,0.00025265,0.00035311,0.00046912,3.5198e-05,9.7537e-05,0.00017038,0.00023663,0.00031181,2.2135e-05,6.1375e-05,0.00010546,0.0001483,0.00019456,1.5318e-05,3.5696e-05,6.2563e-05,8.8145e-05,0.00011498
8.7322e-05,0.00022129,0.00040304,0.00055022,0.00072327,5.9626e-05,0.00018741,0.00031496,0.00043957,0.00059215,5.6447e-05,0.00014639,0.00025379,0.00035399,0.0004691,3.5226e-05,9.7577e-05,0.0001686,0.00023468,0.00031169,2.1874e-05,6.1599e-05,0.00010635,0.00014783,0.00019502,1.4647e-05,3.5738e-05,6.2853e-05,8.8726e-05,0.00011483
9.6142e-05,0.00021788,0.00040219,0.00054787,0.0007188,6.4971e-05,0.00018497,0.00031662,0.00043991,0.00059152,5.6123e-05,0.00014655,0.00025349,0.00035334,0.00047042,3.7785e-05,9.7708e-05,0.00016778,0.00023301,0.0003101,2.266e-05,6.114e-05,0.00010642,0.0001468,0.00019394,1.4046e-05,3.5924e-05,6.3014e-05,8.8046e-05,0.00011475
9.6666e-05,0.00021642,0.00039691,0.00054529,0.00072037,6.9731e-05,0.0001832,0.00031544,0.00043771,0.00059189,5.4938e-05,0.0001465,0.00025275,0.00035237,0.00047154,3.7855e-05,9.7492e-05,0.00016547,0.00023108,0.00030899,2.1889e-05,6.0737e-05,0.00010513,0.00014561,0.00019442,1.2411e-05,3.5821e-05,6.22e-05,8.7479e-05,0.0001153
9.4101e-05,0.00021951,0.00038224,0.00053364,0.00071565,7.1478e-05,0.00018213,0.00031469,0.0004382,0.00058841,5.4936e-05,0.00014641,0.00025097,0.00035054,0.00047165,3.8587e-05,9.7046e-05,0.00016606,0.00023194,0.00030707,2.3233e-05,6.0452e-05,0.00010549,0.00014618,0.00019247,1.1855e-05,3.5816e-05,6.1725e-05,8.6496e-05,0.00011532
8.4161e-05,0.00022212,0.00036853,0.00052019,0.00070964,6.1795e-05,0.00018285,0.00031649,0.00044065,0.00058533,5.5335e-05,0.0001456,0.00024994,0.00034932,0.0004686,3.6537e-05,9.5857e-05,0.00016607,0.00023115,0.00030638,2.4615e-05,5.9693e-05,0.00010529,0.00014478,0.00019067,1.2284e-05,3.553e-05,6.1463e-05,8.5714e-05,0.00011574
7.329e-05,0.00022452,0.00036531,0.00051692,0.00070752,6.1764e-05,0.00018256,0.00031703,0.00043938,0.00057994,5.4256e-05,0.00014412,0.00024964,0.00034815,0.00046578,3.5738e-05,9.503e-05,0.00016783,0.0002319,0.00030592,2.4706e-05,6.0165e-05,0.00010363,0.00014441,0.00019053,1.367e-05,3.5617e-05,6.1202e-05,8.4673e-05,0.00011475
6.671e-05,0.00022358,0.0003724,0.00052308,0.00070534,5.9372e-05,0.00018252,0.00031722,0.00043789,0.00058073,5.5102e-05,0.0001436,0.00024865,0.00034693,0.00046108,3.4088e-05,9.542e-05,0.00016755,0.00023224,0.00030543,2.3441e-05,6.0221e-05,0.00010401,0.00014506,0.00019182,1.4378e-05,3.5194e-05,6.184e-05,8.4917e-05,0.0001135
6.7818e-05,0.00022139,0.00037714,0.00052468,0.00070194,6.1249e-05,0.00018414,0.00031636,0.00043785,0.00057976,5.6045e-05,0.00014332,0.0002478,0.00034602,0.00046288,3.5119e-05,9.572e-05,0.00016573,0.00023123,0.00030419,2.2863e-05,6.0141e-05,0.00010392,0.00014442,0.00019144,1.5347e-05,3.5076e-05,6.1913e-05,8.4529e-05,0.00011277
7.6226e-05,0.00021857,0.00038558,0.00053279,0.00070071,5.8743e-05,0.00018334,0.00031026,0.00043256,0.00057634,5.386e-05,0.00014426,0.00024828,0.00034622,0.00046371,3.6196e-05,9.5767e-05,0.00016475,0.00023047,0.00030433,2.2515e-05,5.9927e-05,0.00010408,0.00014336,0.00019156,1.4881e-05,3.4927e-05,6.0989e-05,8.4511e-05,0.00011258
8.7983e-05,0.00021616,0.00038711,0.00053493,0.00069929,6.319e-05,0.00018243,0.00030987,0.00043193,0.00057799,5.2607e-05,0.00014427,0.00024801,0.00034587,0.00046377,3.7577e-05,9.5323e-05,0.00016298,0.00022991,0.00030447,2.1442e-05,6.0083e-05,0.00010523,0.00014555,0.0001905,1.4232e-05,3.4943e-05,6.0691e-05,8.491e-05,0.00011312
9.3209e-05,0.00021423,0.00038448,0.00053243,0.00070003,6.4731e-05,0.00018231,0.00030918,0.00043263,0.00057713,5.1699e-05,0.0001438,0.00024815,0.00034623,0.0004621,3.7487e-05,9.5042e-05,0.00016271,0.0002294,0.00030469,2.227e-05,5.9268e-05,0.00010383,0.00014377,0.00018893,1.3477e-05,3.5066e-05,6.0722e-05,8.5176e-05,0.00011328
8.8943e-05,0.00021454,0.00038223,0.00053132,0.00069948,6.3942e-05,0.0001802,0.00031243,0.00043497,0.00057844,5.2348e-05,0.00014336,0.00024725,0.00034542,0.00046112,3.7323e-05,9.4418e-05,0.00016376,0.00022946,0.00030337,2.3469e-05,5.9111e-05,0.00010517,0.00014413,0.00018749,1.2792e-05,3.5538e-05,6.0761e-05,8.5267e-05,0.00011416
8.3443e-05,0.00021587,0.00037992,0.00052823,0.00069932,6.5542e-05,0.00017938,0.00031044,0.0004329,0.00057526,5.5964e-05,0.00014327,0.00024693,0.00034439,0.00046058,3.7665e-05,9.4591e-05,0.00016394,0.0002289,0.00030277,2.3617e-05,5.8639e-05,0.00010414,0.00014362,0.00018758,1.2539e-05,3.5292e-05,6.2097e-05,8.6023e-05,0.00011244
8.3263e-05,0.00021729,0.00038097,0.00052841,0.0007038,6.6385e-05,0.00018089,0.00031168,0.00043292,0.00057831,5.6864e-05,0.00014281,0.00024643,0.00034367,0.00046047,3.6475e-05,9.4278e-05,0.00016397,0.00022884,0.00030276,2.3011e-05,5.8421e-05,0.00010311,0.00014317,0.00018842,1.2059e-05,3.5263e-05,6.2466e-05,8.681e-05,0.00011275
8.1715e-05,0.00021751,0.00038059,0.00052691,0.00070274,6.6865e-05,0.00018113,0.00030921,0.00042979,0.00057411,5.5944e-05,0.00014261,0.00024643,0.00034326,0.00046011,3.435e-05,9.4001e-05,0.00016283,0.00022756,0.00030312,2.2437e-05,5.8509e-05,0.0001024,0.00014254,0.00018836,1.2593e-05,3.5067e-05,6.2384e-05,8.701e-05,0.00011234
8.1723e-05,0.00021598,0.00038574,0.00053119,0.0007024,6.5988e-05,0.00018157,0.0003082,0.00042801,0.00057692,5.638e-05,0.00014215,0.00024582,0.00034259,0.00045818,3.2155e-05,9.419e-05,0.00016286,0.00022683,0.00030317,2.2885e-05,5.8475e-05,0.00010247,0.00014377,0.00019021,1.3774e-05,3.4876e-05,6.1638e-05,8.5718e-05,0.00011213
8.0841e-05,0.00021473,0.00038424,0.000531,0.00069653,6.5996e-05,0.00018241,0.00030874,0.00042905,0.00057491,5.5119e-05,0.00014143,0.00024445,0.00034071,0.00045533,3.2858e-05,9.4218e-05,0.00016185,0.00022629,0.00030187,2.3327e-05,5.8242e-05,0.00010128,0.00014343,0.00018891,1.4374e-05,3.4786e-05,6.0565e-05,8.4416e-05,0.00011144
